,ndoi,smscg,tide
7/22/2004,7554.150549,0,4.873600006
7/23/2004,7418.570424,0,4.644399643
7/24/2004,7270.071498,0,4.344799995
7/25/2004,7110.268621,0,5.213900089
7/26/2004,6940.776644,0,5.753099918
7/27/2004,6763.210416,0,6.490200043
7/28/2004,6579.184787,0,7.395400047
7/29/2004,6390.314608,0,8.131500244
7/30/2004,6198.214729,0,8.573299408
7/31/2004,6004.5,0,8.610599518
8/1/2004,5810.785271,0,8.178699493
8/2/2004,5618.685392,0,7.365599632
8/3/2004,5429.815213,0,6.940899849
8/4/2004,5245.789584,0,5.712800026
8/5/2004,5068.223356,0,4.928199768
8/6/2004,4898.731379,0,4.289700031
8/7/2004,4738.928502,0,4.540200233
8/8/2004,4590.429576,0,4.644200325
8/9/2004,4454.849451,0,4.80919981
8/10/2004,4333.802977,0,5.185400009
8/11/2004,4228.905005,0,5.56760025
8/12/2004,4141.770384,0,5.947100163
8/13/2004,4074.013964,0,6.245800018
8/14/2004,4027.250596,0,6.438300133
8/15/2004,4003.095129,0,6.530200005
8/16/2004,4000.557585,0,6.217900276
8/17/2004,4004.922183,0,5.93239975
8/18/2004,4013.405827,0,5.375100136
8/19/2004,4025.752292,0,4.96239996
8/20/2004,4041.705349,0,4.50549984
8/21/2004,4061.008773,0,4.682700157
8/22/2004,4083.406337,0,5.17840004
8/23/2004,4108.641813,0,5.716099739
8/24/2004,4136.458976,0,6.003700256
8/25/2004,4166.601597,0,6.497400284
8/26/2004,4198.813451,0,7.125800133
8/27/2004,4232.83831,0,7.597100258
8/28/2004,4268.419948,0,7.756599903
8/29/2004,4305.302137,0,7.4854002
8/30/2004,4343.228652,0,6.963600159
8/31/2004,4381.943265,1,6.100399971
9/1/2004,4421.189749,1,5.41809988
9/2/2004,4460.711878,1,4.817699909
9/3/2004,4500.253424,1,4.701900005
9/4/2004,4539.558161,1,4.611599922
9/5/2004,4578.369863,1,4.465800285
9/6/2004,4616.432301,1,4.421999931
9/7/2004,4653.48925,1,4.306499958
9/8/2004,4689.284483,1,4.603699684
9/9/2004,4723.561772,1,4.977500439
9/10/2004,4756.064892,1,5.3677001
9/11/2004,4786.537615,1,5.731100082
9/12/2004,4814.723713,1,5.910900116
9/13/2004,4840.366962,1,5.774199963
9/14/2004,4863.211133,1,5.516000271
9/15/2004,4883,1,5.067899704
9/16/2004,4900.909173,1,4.920399666
9/17/2004,4918.299316,1,5.462299824
9/18/2004,4935.191786,1,5.67869997
9/19/2004,4951.607937,1,5.811800003
9/20/2004,4967.569124,1,5.8197999
9/21/2004,4983.096704,1,5.890599728
9/22/2004,4998.21203,1,5.875800133
9/23/2004,5012.936459,1,6.127099991
9/24/2004,5027.291346,1,6.420900345
9/25/2004,5041.298046,1,6.519899845
9/26/2004,5054.977914,1,6.396699905
9/27/2004,5068.352306,1,6.000299931
9/28/2004,5081.442577,1,5.482900143
9/29/2004,5094.270082,1,5.511199951
9/30/2004,5106.856177,1,5.596300125
10/1/2004,5119.222216,1,5.603000164
10/2/2004,5131.389556,1,5.364799976
10/3/2004,5143.379551,1,4.988900185
10/4/2004,5155.213557,1,4.549900055
10/5/2004,5166.912929,1,4.25909996
10/6/2004,5178.499022,1,4.15929985
10/7/2004,5189.993192,1,4.072700024
10/8/2004,5201.416794,1,4.420300007
10/9/2004,5212.791183,1,4.697899818
10/10/2004,5224.137714,1,4.829699993
10/11/2004,5235.477743,1,4.882400036
10/12/2004,5246.832626,1,4.87349987
10/13/2004,5258.223717,1,5.388500214
10/14/2004,5269.672371,1,6.192299843
10/15/2004,5281.199945,1,6.733899593
10/16/2004,5292.714445,1,7.022900105
10/17/2004,5303.57573,1,6.990600109
10/18/2004,5313.739309,1,6.692200184
10/19/2004,5323.276107,1,6.284599781
10/20/2004,5332.257045,1,5.890200138
10/21/2004,5340.753049,1,5.562299728
10/22/2004,5348.835041,1,5.370200157
10/23/2004,5356.573944,1,5.459700108
10/24/2004,5364.040682,1,5.578700066
10/25/2004,5371.306178,1,5.397999763
10/26/2004,5378.441356,1,5.77369976
10/27/2004,5385.517138,1,6.168200016
10/28/2004,5392.604449,1,6.404300213
10/29/2004,5399.774211,1,6.421999931
10/30/2004,5407.097349,1,6.272799969
10/31/2004,5414.644785,1,5.838299751
11/1/2004,5422.487442,1,5.431699753
11/2/2004,5430.696245,1,4.90569973
11/3/2004,5439.342115,1,4.424099922
11/4/2004,5448.495978,1,4.079300404
11/5/2004,5458.228756,1,4.032799721
11/6/2004,5468.611372,1,4.030200005
11/7/2004,5479.71475,1,4.382899761
11/8/2004,5491.609813,1,4.412699699
11/9/2004,5504.367484,1,4.92539978
11/10/2004,5518.058688,1,5.920599937
11/11/2004,5532.754346,1,6.949999809
11/12/2004,5548.525383,1,7.688400269
11/13/2004,5565.442723,1,8.163000107
11/14/2004,5583.577287,1,8.17179966
11/15/2004,5603,1,7.819399834
11/16/2004,5639.13999,1,7.254700184
11/17/2004,5706.580358,1,6.469599724
11/18/2004,5804.122987,1,5.623400211
11/19/2004,5930.569761,1,5.16960001
11/20/2004,6084.722562,1,5.068399906
11/21/2004,6265.383273,1,5.276100159
11/22/2004,6471.353778,1,5.217400074
11/23/2004,6701.435958,1,5.979400158
11/24/2004,6954.431698,1,6.480000019
11/25/2004,7229.142881,1,6.799900055
11/26/2004,7524.371389,1,6.893199921
11/27/2004,7838.919105,1,6.862100124
11/28/2004,8171.587912,1,6.588199615
11/29/2004,8521.179694,1,6.322100163
11/30/2004,8886.496334,0,5.823400021
12/1/2004,9266.339713,0,5.308700085
12/2/2004,9659.511717,0,4.764600277
12/3/2004,10064.81423,0,4.14869976
12/4/2004,10481.04913,0,4.045199871
12/5/2004,10907.0183,0,3.905399799
12/6/2004,11341.52362,0,3.912799835
12/7/2004,11783.36699,0,4.618599892
12/8/2004,12231.35028,0,5.830699921
12/9/2004,12684.27537,0,6.943900108
12/10/2004,13140.94415,0,7.979799747
12/11/2004,13600.1585,0,8.661800385
12/12/2004,14060.7203,0,8.899000168
12/13/2004,14521.43144,0,8.746899605
12/14/2004,14981.0938,0,8.293399811
12/15/2004,15438.50927,0,7.470499992
12/16/2004,15903.22003,0,6.348199844
12/17/2004,16436.56341,0,5.359600067
12/18/2004,17043.20951,0,4.890200138
12/19/2004,17716.87629,0,4.501700401
12/20/2004,18451.28172,0,4.974299908
12/21/2004,19240.14376,0,5.645699978
12/22/2004,20077.18036,0,6.2718997
12/23/2004,20956.10949,0,6.634600163
12/24/2004,21870.64911,0,6.782700062
12/25/2004,22814.51718,0,6.949100018
12/26/2004,23781.43166,0,6.833899975
12/27/2004,24765.11052,0,6.791999817
12/28/2004,25759.27172,0,6.479099751
12/29/2004,26757.63321,0,6.126699924
12/30/2004,27753.91296,0,5.595399857
12/31/2004,28741.82893,1,4.807600021
1/1/2005,29715.09909,1,4.267800331
1/2/2005,30667.44138,1,3.92620039
1/3/2005,31592.57378,1,3.622799873
1/4/2005,32484.21425,1,4.154099941
1/5/2005,33336.08074,1,5.220100403
1/6/2005,34141.89123,1,6.402100086
1/7/2005,34895.36366,1,7.477499962
1/8/2005,35590.216,1,8.328900337
1/9/2005,36220.16622,1,8.841300011
1/10/2005,36778.93227,1,8.963199615
1/11/2005,37260.23212,1,8.811300278
1/12/2005,37657.78373,1,8.165800095
1/13/2005,37965.30505,1,7.060900211
1/14/2005,38176.51405,1,5.620699883
1/15/2005,38285.1287,1,4.980000019
1/16/2005,38287.57186,1,4.280499935
1/17/2005,38198.49767,1,4.605999947
1/18/2005,38026.35723,1,5.122600079
1/19/2005,37777.41968,1,5.553899765
1/20/2005,37457.95419,1,5.875299931
1/21/2005,37074.22989,1,6.182700157
1/22/2005,36632.51595,1,6.467300415
1/23/2005,36139.08151,1,6.580099583
1/24/2005,35600.19572,1,6.689599991
1/25/2005,35022.12774,1,6.636000156
1/26/2005,34411.14671,1,6.366499901
1/27/2005,33773.5218,1,5.969299793
1/28/2005,33115.52214,1,5.308300018
1/29/2005,32443.41689,1,4.467299938
1/30/2005,31763.4752,1,4.131799698
1/31/2005,31081.96622,1,3.685300112
2/1/2005,30405.15911,1,4.067700386
2/2/2005,29739.32301,1,4.774799824
2/3/2005,29090.72708,1,5.597499847
2/4/2005,28465.64046,1,6.481500149
2/5/2005,27870.33232,1,7.33039999
2/6/2005,27311.07179,1,7.995500088
2/7/2005,26794.12803,1,8.355500221
2/8/2005,26325.7702,1,8.459400177
2/9/2005,25912.26743,1,8.053299904
2/10/2005,25559.88889,1,7.12169981
2/11/2005,25274.90373,1,5.961800098
2/12/2005,25063.58109,1,5.077799797
2/13/2005,24932.19013,1,4.60379982
2/14/2005,24887,1,4.674099922
2/15/2005,24949.76482,1,4.758099556
2/16/2005,25132.25444,1,4.813999653
2/17/2005,25425.76161,1,4.948500156
2/18/2005,25821.57906,1,5.196499825
2/19/2005,26310.99953,1,5.519900322
2/20/2005,26885.31578,1,5.784900188
2/21/2005,27535.82053,1,6.035900116
2/22/2005,28253.80654,1,6.169299603
2/23/2005,29030.56654,1,6.039000034
2/24/2005,29857.39327,1,5.720099926
2/25/2005,30725.57948,1,5.236299992
2/26/2005,31626.41792,1,4.507600307
2/27/2005,32551.20131,1,4.201499939
2/28/2005,33491.2224,1,4.462900162
3/1/2005,34437.77394,1,4.757500172
3/2/2005,35382.14866,1,5.054200172
3/3/2005,36315.63931,1,5.342700005
3/4/2005,37229.53862,1,5.725800037
3/5/2005,38115.13935,1,6.269099712
3/6/2005,38963.73423,1,6.774800301
3/7/2005,39766.61601,1,7.195300102
3/8/2005,40515.07742,1,7.354700089
3/9/2005,41200.41121,1,7.09499979
3/10/2005,41813.91011,1,6.456700325
3/11/2005,42346.86688,1,5.577400208
3/12/2005,42790.57425,1,5.261899948
3/13/2005,43136.32497,1,5.492899895
3/14/2005,43375.41177,1,5.447899818
3/15/2005,43499.12739,1,5.168399811
3/16/2005,43503.42141,1,4.826399803
3/17/2005,43413.09561,1,4.527500153
3/18/2005,43238.32927,1,4.411099911
3/19/2005,42985.2635,1,4.480100155
3/20/2005,42660.03945,1,4.701700211
3/21/2005,42268.79825,1,5.016299725
3/22/2005,41817.68102,1,5.155499935
3/23/2005,41312.82889,1,5.188600063
3/24/2005,40760.38301,1,4.882199764
3/25/2005,40166.48449,1,4.747400284
3/26/2005,39537.27446,1,4.828299999
3/27/2005,38878.89407,1,5.352300167
3/28/2005,38197.48444,1,5.576600075
3/29/2005,37499.18669,1,5.877600193
3/30/2005,36790.14197,1,5.904399872
3/31/2005,36076.4914,1,5.835400105
4/1/2005,35364.37612,1,5.760399818
4/2/2005,34659.93724,1,5.728600025
4/3/2005,33969.31591,1,5.851799965
4/4/2005,33298.65326,1,5.96119976
4/5/2005,32654.09041,1,5.920899868
4/6/2005,32041.7685,1,5.636400223
4/7/2005,31467.82865,1,5.599699974
4/8/2005,30938.412,1,5.693999767
4/9/2005,30459.65969,1,6.135499954
4/10/2005,30037.71283,1,6.312400341
4/11/2005,29678.71256,1,6.253499985
4/12/2005,29388.80001,1,6.065899849
4/13/2005,29174.11631,1,5.525499821
4/14/2005,29040.8026,1,5.004499912
4/15/2005,28995,1,4.504799843
4/16/2005,29069.36298,1,4.14869976
4/17/2005,29285.80496,1,3.997500181
4/18/2005,29634.35547,1,4.162100315
4/19/2005,30105.04407,1,4.332499981
4/20/2005,30687.90029,1,4.393200397
4/21/2005,31372.95368,1,4.488100052
4/22/2005,32150.23379,1,4.818900108
4/23/2005,33009.77015,1,5.618199825
4/24/2005,33941.59232,1,6.384900093
4/25/2005,34935.72984,1,6.853899956
4/26/2005,35982.21225,1,7.004400253
4/27/2005,37071.0691,1,7.042399883
4/28/2005,38192.32993,1,6.938399792
4/29/2005,39336.02428,1,6.524700165
4/30/2005,40492.1817,1,6.019900322
5/1/2005,41650.83174,1,5.507500172
5/2/2005,42802.00393,1,5.387800217
5/3/2005,43935.72783,1,5.354300022
5/4/2005,45042.03298,1,5.349899769
5/5/2005,46110.94891,1,5.380599976
5/6/2005,47132.50518,1,6.168200016
5/7/2005,48096.73133,1,6.605899811
5/8/2005,48993.65691,1,6.900799751
5/9/2005,49813.31145,1,6.856699944
5/10/2005,50545.72451,1,6.571400166
5/11/2005,51180.92562,1,6.239600182
5/12/2005,51708.94434,1,5.907500267
5/13/2005,52119.8102,1,5.28910017
5/14/2005,52403.55275,1,4.722100258
5/15/2005,52550.20154,1,4.160900116
5/16/2005,52551.79246,1,4.117799759
5/17/2005,52416.98131,1,4.133299828
5/18/2005,52154.64024,1,4.179200172
5/19/2005,51772.36703,1,4.098099709
5/20/2005,51277.7595,1,5.024800301
5/21/2005,50678.41544,1,5.925499916
5/22/2005,49981.93264,1,6.937399864
5/23/2005,49195.90891,1,7.57310009
5/24/2005,48327.94204,1,7.934800148
5/25/2005,47385.62983,1,8.060299873
5/26/2005,46376.57007,1,7.793299675
5/27/2005,45308.36058,1,7.648900032
5/28/2005,44188.59913,1,6.954499722
5/29/2005,43024.88354,1,6.066500187
5/30/2005,41824.8116,1,5.606500149
5/31/2005,40595.9811,1,5.416800022
6/1/2005,39345.98985,1,5.084100246
6/2/2005,38082.43565,1,5.461799622
6/3/2005,36812.91628,1,6.263299942
6/4/2005,35545.02956,1,6.694800377
6/5/2005,34286.37327,1,7.022500038
6/6/2005,33044.54522,1,7.098899841
6/7/2005,31827.1432,1,7.000699997
6/8/2005,30641.76501,1,6.707099915
6/9/2005,29496.00846,1,6.319399834
6/10/2005,28397.47132,1,6.040500164
6/11/2005,27353.75142,1,5.584000111
6/12/2005,26372.44653,1,4.953500271
6/13/2005,25461.15447,1,4.396100044
6/14/2005,24627.47303,1,4.239100456
6/15/2005,23879,1,4.052899837
6/16/2005,23171.85933,1,3.961900234
6/17/2005,22458.25556,1,4.67509985
6/18/2005,21739.90737,1,5.817100048
6/19/2005,21018.53347,1,6.864899635
6/20/2005,20295.85256,1,7.675400257
6/21/2005,19573.58331,1,8.327799797
6/22/2005,18853.44444,1,8.669699669
6/23/2005,18137.15463,1,8.637599945
6/24/2005,17426.43259,1,8.139499664
6/25/2005,16722.99699,1,7.864800453
6/26/2005,16028.56655,1,6.810200214
6/27/2005,15344.85995,1,5.890200138
6/28/2005,14673.59589,1,5.419800282
6/29/2005,14016.49306,1,4.982600212
6/30/2005,13375.27016,1,5.33550024
7/1/2005,12751.64588,0,5.957299709
7/2/2005,12147.33892,0,6.430600166
7/3/2005,11564.06798,0,6.755800247
7/4/2005,11003.55174,0,6.913599968
7/5/2005,10467.50891,0,6.972200394
7/6/2005,9957.658171,0,6.844700336
7/7/2005,9475.718226,0,6.633299828
7/8/2005,9023.407769,0,6.304100037
7/9/2005,8602.445493,0,5.968699932
7/10/2005,8214.550095,0,5.555799961
7/11/2005,7861.440268,0,4.778900146
7/12/2005,7544.834707,0,4.44659996
7/13/2005,7266.452108,0,4.090299606
7/14/2005,7028.011165,0,4.041999817
7/15/2005,6831.230572,0,4.816900253
7/16/2005,6672.596479,0,5.25579977
7/17/2005,6521.843702,0,6.222599983
7/18/2005,6373.9542,0,7.210499763
7/19/2005,6229.077077,0,8.031599998
7/20/2005,6087.36144,0,8.618200302
7/21/2005,5948.956392,0,8.84070015
7/22/2005,5814.01104,0,8.569999695
7/23/2005,5682.674488,0,7.770599842
7/24/2005,5555.095842,0,7.303999901
7/25/2005,5431.424206,0,6.091099739
7/26/2005,5311.808687,0,5.496500015
7/27/2005,5196.398388,0,5.004899979
7/28/2005,5085.342416,0,5.374400139
7/29/2005,4978.789875,0,5.415999889
7/30/2005,4876.889872,0,5.782600403
7/31/2005,4779.79151,0,6.067500114
8/1/2005,4687.643895,0,6.322100163
8/2/2005,4600.596132,0,6.492300034
8/3/2005,4518.797327,0,6.561500072
8/4/2005,4442.396584,0,6.540599823
8/5/2005,4371.543009,0,6.28399992
8/6/2005,4306.385707,0,5.971300125
8/7/2005,4247.073783,0,5.354099751
8/8/2005,4193.756343,0,5.026199818
8/9/2005,4146.582491,0,4.401000023
8/10/2005,4105.701333,0,4.122900009
8/11/2005,4071.261973,0,4.047999859
8/12/2005,4043.413518,0,4.61950016
8/13/2005,4022.305072,0,5.281400204
8/14/2005,4008.08574,0,5.601799965
8/15/2005,4000.904628,0,6.341199875
8/16/2005,4000.492808,0,7.201300144
8/17/2005,4004.337253,0,7.919099808
8/18/2005,4011.775655,0,8.306300163
8/19/2005,4022.546636,0,8.212300301
8/20/2005,4036.388817,0,7.597899914
8/21/2005,4053.040818,0,6.677499771
8/22/2005,4072.241262,0,6.086599827
8/23/2005,4093.72877,0,5.281599998
8/24/2005,4117.241963,0,5.294799805
8/25/2005,4142.519462,0,5.28360033
8/26/2005,4169.299889,0,5.230799675
8/27/2005,4197.321864,0,5.017299652
8/28/2005,4226.324009,0,5.199599743
8/29/2005,4256.044946,0,5.399000168
8/30/2005,4286.223296,0,5.642699718
8/31/2005,4316.59768,0,5.840399742
9/1/2005,4346.906719,1,5.965699673
9/2/2005,4376.889035,1,5.733800411
9/3/2005,4406.283248,1,5.588099957
9/4/2005,4434.827981,1,5.060599804
9/5/2005,4462.261855,1,4.631900311
9/6/2005,4488.32349,1,4.394099712
9/7/2005,4512.751508,1,4.470100403
9/8/2005,4535.28453,1,4.769000053
9/9/2005,4555.661179,1,4.895400047
9/10/2005,4573.620074,1,5.124100208
9/11/2005,4588.899837,1,5.481800079
9/12/2005,4601.23909,1,5.715100288
9/13/2005,4610.376454,1,6.229700089
9/14/2005,4616.05055,1,6.821900368
9/15/2005,4618,1,7.1875
9/16/2005,4616.05055,1,7.15530014
9/17/2005,4610.376454,1,6.827300072
9/18/2005,4601.23909,1,6.11070013
9/19/2005,4588.899837,1,5.921900272
9/20/2005,4573.620074,1,6.179900169
9/21/2005,4555.661179,1,6.10010004
9/22/2005,4535.28453,1,5.818699837
9/23/2005,4512.751508,1,5.349599838
9/24/2005,4488.32349,1,4.905900002
9/25/2005,4462.261855,1,4.647600174
9/26/2005,4434.827981,1,4.508399963
9/27/2005,4406.283248,1,4.677900314
9/28/2005,4376.889035,1,4.871999741
9/29/2005,4346.906719,1,4.964299679
9/30/2005,4316.59768,1,4.909699917
10/1/2005,4286.223296,1,4.749499798
10/2/2005,4256.044946,1,4.625899792
10/3/2005,4226.324009,1,4.870800018
10/4/2005,4197.321864,1,5.323299885
10/5/2005,4169.299889,1,5.718800068
10/6/2005,4142.519462,1,5.879700184
10/7/2005,4117.241963,1,5.935599804
10/8/2005,4093.72877,1,5.810100079
10/9/2005,4072.241262,1,5.65719986
10/10/2005,4053.040818,1,5.599299908
10/11/2005,4036.388817,1,5.601099968
10/12/2005,4022.546636,1,5.70539999
10/13/2005,4011.775655,1,5.842900276
10/14/2005,4004.337253,1,5.84349966
10/15/2005,4000.492808,1,5.844799995
10/16/2005,4000.786931,1,6.02699995
10/17/2005,4007.066481,1,6.759399891
10/18/2005,4019.584957,1,7.024600029
10/19/2005,4038.299969,1,7.01099968
10/20/2005,4063.169125,1,6.590000153
10/21/2005,4094.150034,1,6.089700222
10/22/2005,4131.200307,1,5.408299923
10/23/2005,4174.277552,1,4.751299858
10/24/2005,4223.339379,1,4.260900021
10/25/2005,4278.343397,1,4.057899952
10/26/2005,4339.247216,1,4.160699844
10/27/2005,4406.008444,1,4.270800114
10/28/2005,4478.584691,1,4.357800007
10/29/2005,4556.933566,1,4.334300041
10/30/2005,4641.012679,1,4.784500122
10/31/2005,4730.779639,1,5.62019968
11/1/2005,4826.192055,0,6.246500015
11/2/2005,4927.207537,0,6.747600079
11/3/2005,5033.783694,0,7.057899952
11/4/2005,5145.878134,0,7.130599976
11/5/2005,5263.448469,0,6.905099869
11/6/2005,5386.452306,0,6.516900063
11/7/2005,5514.847255,0,6.052299976
11/8/2005,5648.590925,0,5.572899818
11/9/2005,5787.640926,0,5.106800079
11/10/2005,5931.954868,0,5.13710022
11/11/2005,6081.490358,0,5.505199909
11/12/2005,6236.205007,0,5.343999863
11/13/2005,6396.056425,0,6.378000259
11/14/2005,6561.002219,0,7.107800007
11/15/2005,6731,0,7.549900055
11/16/2005,7058.423769,0,7.567500114
11/17/2005,7684.352073,0,7.351900101
11/18/2005,8591.799339,0,6.937200069
11/19/2005,9763.779995,0,6.256000042
11/20/2005,11183.30847,0,5.568700314
11/21/2005,12833.39919,0,4.832600117
11/22/2005,14697.06658,0,4.14800024
11/23/2005,16757.32506,0,3.977400064
11/24/2005,18997.18908,0,3.872200012
11/25/2005,21399.67305,0,3.861299992
11/26/2005,23947.7914,0,3.98360014
11/27/2005,26624.55856,0,4.805099964
11/28/2005,29412.98895,0,5.713699818
11/29/2005,32296.09701,0,6.609200001
11/30/2005,35256.89716,0,7.225500107
12/1/2005,38278.40383,0,7.812600136
12/2/2005,41343.63144,0,8.09280014
12/3/2005,44435.59442,0,8.000200272
12/4/2005,47537.30721,0,7.619299889
12/5/2005,50631.78422,0,6.979400158
12/6/2005,53702.03989,0,6.102900028
12/7/2005,56731.08864,0,5.292900085
12/8/2005,59701.9449,0,5.036000252
12/9/2005,62597.6231,0,4.700699806
12/10/2005,65401.13767,0,5.321499825
12/11/2005,68095.50302,0,6.253399849
12/12/2005,70663.73359,0,6.938400269
12/13/2005,73088.84381,0,7.480099678
12/14/2005,75353.84811,0,7.609300137
12/15/2005,77441.76091,0,7.515100002
12/16/2005,79368.90626,0,7.339900017
12/17/2005,81321.53758,0,6.853000164
12/18/2005,83324.61987,0,6.366700172
12/19/2005,85370.18417,0,5.738399982
12/20/2005,87450.26154,0,4.890899658
12/21/2005,89556.88302,0,4.152700424
12/22/2005,91682.07967,0,3.863400221
12/23/2005,93817.88255,0,3.495699883
12/24/2005,95956.32271,0,3.359300137
12/25/2005,98089.43119,0,4.243700027
12/26/2005,100209.239,0,5.261599541
12/27/2005,102307.7773,0,6.214799881
12/28/2005,104377.0771,0,7.016900063
12/29/2005,106409.1694,0,7.862500191
12/30/2005,108396.0853,0,8.437799454
12/31/2005,110329.8559,0,8.630199432
1/1/2006,112202.5121,1,8.383899689
1/2/2006,114006.0851,1,7.909300327
1/3/2006,115732.6059,1,6.982200146
1/4/2006,117374.1056,1,5.673999786
1/5/2006,118922.6151,1,5.123099804
1/6/2006,120370.1656,1,4.572900295
1/7/2006,121708.7881,1,5.062099934
1/8/2006,122930.5137,1,5.787499905
1/9/2006,124027.3734,1,6.428500175
1/10/2006,124991.3983,1,6.876100063
1/11/2006,125814.6193,1,7.097599983
1/12/2006,126489.0677,1,7.131099701
1/13/2006,127006.7744,1,7.166399956
1/14/2006,127359.7704,1,6.963000298
1/15/2006,127540.0869,1,6.635700226
1/16/2006,127501.9653,1,6.190799713
1/17/2006,127026.2432,1,5.46600008
1/18/2006,126106.8859,1,4.672300339
1/19/2006,124777.3753,1,4.085100174
1/20/2006,123071.1933,1,3.628700256
1/21/2006,121021.8217,1,3.21089983
1/22/2006,118662.7426,1,3.77519989
1/23/2006,116027.4377,1,4.505400181
1/24/2006,113149.389,1,5.361899853
1/25/2006,110062.0784,1,6.269000053
1/26/2006,106798.9879,1,7.203199863
1/27/2006,103393.5992,1,7.993400097
1/28/2006,99879.39432,1,8.463500023
1/29/2006,96289.85518,1,8.483599663
1/30/2006,92658.46365,1,8.198900223
1/31/2006,89018.70165,1,7.382500172
2/1/2006,85404.05108,1,6.071700096
2/2/2006,81847.99384,1,5.270299911
2/3/2006,78384.01184,1,4.822599888
2/4/2006,75045.58697,1,5.153599739
2/5/2006,71866.20115,1,5.471099854
2/6/2006,68879.33629,1,5.719799995
2/7/2006,66118.47427,1,5.943999767
2/8/2006,63617.09701,1,6.144899845
2/9/2006,61408.68641,1,6.308199883
2/10/2006,59526.72438,1,6.467700005
2/11/2006,58004.69282,1,6.494100094
2/12/2006,56876.07363,1,6.268899918
2/13/2006,56174.34873,1,6.001900196
2/14/2006,55933,1,5.47960043
2/15/2006,56120.06727,1,4.709199905
2/16/2006,56665.91744,1,4.164500237
2/17/2006,57547.52306,1,3.767200232
2/18/2006,58741.85668,1,3.803200006
2/19/2006,60225.89085,1,4.086200237
2/20/2006,61976.59811,1,4.324100018
2/21/2006,63970.95101,1,4.786499977
2/22/2006,66185.9221,1,5.386199951
2/23/2006,68598.48393,1,6.140200138
2/24/2006,71185.60905,1,6.925499916
2/25/2006,73924.27,1,7.498600006
2/26/2006,76791.43934,1,7.776599884
2/27/2006,79764.08961,1,7.624499798
2/28/2006,82819.19335,1,6.980400085
3/1/2006,85933.72312,1,6.002799988
3/2/2006,89084.65147,1,5.493500233
3/3/2006,92248.95093,1,5.787699699
3/4/2006,95403.59407,1,5.874300003
3/5/2006,98525.55343,1,5.742499828
3/6/2006,101591.8016,1,5.465600014
3/7/2006,104579.311,1,5.236400127
